date,store_id,product_id,category,rack_location,quantity_sold,unit_price_npr,discount_percent,customer_traffic,inventory_level,rainfall_mm,temperature,petrol_price,revenue_npr,cost_npr,profit_npr,is_dashain,is_tihar,is_holi,is_eid,is_lhosar,holiday_name,is_holiday,nepali_month,day_of_week,day,month,year,weekofyear,is_salary_week,festival_season
2024-10-17,4,1098,Smartphone,R1-A,8,177451.76,0,111,219,29.62,14.7,157.74,1419614.08,993729.86,425884.22,0,0,0,0,0,,0,Magh,Thursday,17,10,2024,42,0,0
2024-07-26,10,1002,Router,R3-A,6,72027.17,20,80,396,11.36,7.7,189.41,345730.42,302514.11,43216.31,0,0,0,0,0,,0,Kartik,Friday,26,7,2024,30,0,0
2024-01-02,3,1061,Router,R3-A,3,28272.74,15,431,417,7.76,10.9,166.35,72095.49,59372.75,12722.74,0,0,0,0,0,,0,Baisakh,Tuesday,2,1,2024,1,1,0
2024-05-03,15,1011,Headphone,R3-C,2,33156.92,15,17,58,16.61,28.8,167.72,56366.76,46419.69,9947.07,0,0,0,0,0,,0,Bhadra,Friday,3,5,2024,18,1,0
2024-10-06,2,1090,Smartwatch,R1-B,8,140833.39,0,171,127,36.24,33.6,160.59,1126667.12,788666.98,338000.14,0,0,0,0,0,,0,Magh,Sunday,6,10,2024,40,1,0
2024-03-14,17,1029,Smartwatch,R1-B,6,174402.5,10,82,304,6.42,9.5,163.92,941773.5,732490.5,209283.0,0,0,0,0,0,,0,Ashadh,Thursday,14,3,2024,11,0,0
2024-06-14,6,1084,Television,R4-D,4,128931.14,5,354,261,26.0,25.4,164.89,489938.33,361007.19,128931.14,0,0,0,0,0,,0,Ashwin,Friday,14,6,2024,24,0,0
2024-01-22,8,1037,Smartphone,R1-A,5,185887.54,10,36,267,10.73,32.2,171.48,836493.93,650606.39,185887.54,0,0,0,0,0,,0,Baisakh,Monday,22,1,2024,4,0,0
2024-06-02,3,1084,Headphone,R3-C,5,168810.8,15,178,28,37.03,14.0,179.93,717445.9,590837.8,126608.1,0,0,0,0,0,,0,Ashwin,Sunday,2,6,2024,22,1,0
2024-10-21,18,1059,Laptop,R2-B,9,3788.3,5,272,332,3.8,29.9,169.13,32389.97,23866.29,8523.68,0,0,0,0,0,,0,Magh,Monday,21,10,2024,43,0,0
2024-08-06,1,1037,Headphone,R3-C,9,134547.07,20,297,379,30.32,32.1,172.99,968738.9,847646.54,121092.36,0,0,0,0,0,,0,Mangsir,Tuesday,6,8,2024,32,1,0
2024-06-05,16,1014,Router,R3-A,8,62317.67,20,82,281,1.53,14.0,162.28,398833.09,348978.95,49854.14,0,0,0,0,0,,0,Ashwin,Wednesday,5,6,2024,23,1,0
2024-08-17,7,1017,Headphone,R3-C,8,91991.0,5,218,67,8.74,6.7,157.26,699131.6,515149.6,183982.0,0,0,0,0,0,,0,Mangsir,Saturday,17,8,2024,33,0,0
2024-01-20,3,1051,Television,R4-D,2,20618.09,15,108,206,25.1,32.5,168.93,35050.75,28865.33,6185.42,0,0,0,0,0,,0,Baisakh,Saturday,20,1,2024,3,0,0
2024-02-10,4,1028,Headphone,R3-C,3,57855.63,0,377,271,7.41,14.9,157.5,173566.89,121496.82,52070.07,0,0,0,0,1,Lhosar,1,Jestha,Saturday,10,2,2024,6,0,1
2024-05-27,9,1059,Television,R4-D,8,127271.82,10,409,308,15.76,5.4,166.99,916357.1,712722.19,203634.91,0,0,0,0,0,,0,Bhadra,Monday,27,5,2024,22,0,0
2024-04-17,5,1020,Router,R3-A,5,45239.66,10,395,402,8.64,19.2,188.5,203578.47,158338.81,45239.66,0,0,0,0,0,,0,Shrawan,Wednesday,17,4,2024,16,0,0
2024-03-24,19,1016,Television,R4-D,7,130212.26,0,436,174,11.92,8.5,169.68,911485.82,638040.07,273445.75,0,0,1,0,0,Holi,1,Ashadh,Sunday,24,3,2024,12,0,1
2024-11-17,15,1017,Smartwatch,R1-B,8,184760.37,0,40,217,5.02,32.1,162.73,1478082.96,1034658.07,443424.89,0,0,0,0,0,,0,Falgun,Sunday,17,11,2024,46,0,0
2024-11-04,8,1056,Laptop,R2-B,6,2978.18,20,345,159,15.64,9.6,191.08,14295.26,12508.36,1786.9,0,0,0,0,0,,0,Falgun,Monday,4,11,2024,45,1,0
2024-10-16,6,1036,Router,R3-A,5,157582.6,0,440,325,26.21,14.1,180.57,787913.0,551539.1,236373.9,0,0,0,0,0,,0,Magh,Wednesday,16,10,2024,42,0,0
2024-11-18,18,1059,Television,R4-D,8,128981.14,5,42,243,23.46,28.7,194.53,980256.66,722294.38,257962.28,0,0,0,0,0,,0,Falgun,Monday,18,11,2024,47,0,0
2024-05-13,19,1037,Smartphone,R1-A,1,11233.29,20,222,252,23.74,29.2,167.01,8986.63,7863.3,1123.33,0,0,0,0,0,,0,Bhadra,Monday,13,5,2024,20,0,0
2024-07-25,15,1011,Router,R3-A,1,158453.09,15,154,453,1.09,32.0,163.01,134685.13,110917.16,23767.97,0,0,0,0,0,,0,Kartik,Thursday,25,7,2024,30,0,0
2024-10-09,7,1074,Smartphone,R1-A,1,46455.16,20,108,188,1.19,19.9,166.92,37164.13,32518.61,4645.52,0,0,0,0,0,,0,Magh,Wednesday,9,10,2024,41,0,0
2024-09-22,10,1083,Laptop,R2-B,3,54632.47,20,319,260,47.97,34.6,187.5,131117.93,114728.19,16389.74,0,0,0,0,0,,0,Poush,Sunday,22,9,2024,38,0,0
2024-03-13,6,1072,Television,R4-D,6,20516.11,10,319,442,41.05,20.5,161.06,110786.99,86167.66,24619.33,0,0,0,0,0,,0,Ashadh,Wednesday,13,3,2024,11,0,0
2024-12-17,14,1000,Router,R3-A,6,107807.2,0,444,385,1.43,28.7,164.64,646843.2,452790.24,194052.96,0,0,0,0,0,,0,Chaitra,Tuesday,17,12,2024,51,0,0
2024-02-17,17,1057,Router,R3-A,5,100648.3,5,189,499,26.68,15.9,183.07,478079.42,352269.05,125810.37,0,0,0,0,0,,0,Jestha,Saturday,17,2,2024,7,0,0
2024-11-21,9,1002,Laptop,R2-B,7,70740.55,0,144,129,7.1,33.2,184.52,495183.85,346628.7,148555.15,0,0,0,0,0,,0,Falgun,Thursday,21,11,2024,47,0,0
2024-08-20,19,1062,Smartwatch,R1-B,5,35413.25,10,447,484,5.06,25.6,193.35,159359.62,123946.37,35413.25,0,0,0,0,0,,0,Mangsir,Tuesday,20,8,2024,34,0,0
2024-04-09,5,1020,Smartphone,R1-A,2,167914.8,0,486,2,15.46,7.3,194.21,335829.6,235080.72,100748.88,0,0,0,0,0,,0,Shrawan,Tuesday,9,4,2024,15,0,0
2024-02-28,7,1022,Router,R3-A,4,175522.93,5,404,453,4.18,8.3,181.54,666987.13,491464.2,175522.93,0,0,0,0,0,,0,Jestha,Wednesday,28,2,2024,9,0,0
2024-09-14,19,1008,Headphone,R3-C,1,109034.76,0,199,350,26.3,31.7,169.51,109034.76,76324.33,32710.43,0,0,0,0,0,,0,Poush,Saturday,14,9,2024,37,0,0
2024-03-05,7,1082,Smartphone,R1-A,7,50356.62,10,39,42,2.48,29.3,173.12,317246.71,246747.44,70499.27,0,0,0,0,0,,0,Ashadh,Tuesday,5,3,2024,10,1,0
2024-03-23,2,1054,Television,R4-D,4,21029.79,5,91,132,23.29,14.9,172.57,79913.2,58883.41,21029.79,0,0,0,0,0,,0,Ashadh,Saturday,23,3,2024,12,0,0
2024-06-02,16,1018,Laptop,R2-B,4,173971.75,0,66,177,12.26,20.6,170.5,695887.0,487120.9,208766.1,0,0,0,0,0,,0,Ashwin,Sunday,2,6,2024,22,1,0
2024-09-22,13,1061,Smartphone,R1-A,4,21018.44,10,183,493,7.6,30.6,168.53,75666.38,58851.63,16814.75,0,0,0,0,0,,0,Poush,Sunday,22,9,2024,38,0,0
2024-11-04,8,1086,Headphone,R3-C,3,4609.65,10,217,265,6.58,8.1,161.72,12446.05,9680.26,2765.79,0,0,0,0,0,,0,Falgun,Monday,4,11,2024,45,1,0
2024-03-19,6,1090,Headphone,R3-C,8,94940.72,20,335,410,7.86,9.1,169.65,607620.61,531668.03,75952.58,0,0,0,0,0,,0,Ashadh,Tuesday,19,3,2024,12,0,0
2024-11-10,6,1090,Laptop,R2-B,4,146791.66,5,331,23,19.39,26.5,193.77,557808.31,411016.65,146791.66,0,0,0,0,0,,0,Falgun,Sunday,10,11,2024,45,0,0
2024-05-29,9,1038,Laptop,R2-B,8,92592.33,5,192,21,8.76,7.5,190.29,703701.71,518517.05,185184.66,0,0,0,0,0,,0,Bhadra,Wednesday,29,5,2024,22,0,0
2024-02-17,4,1099,Smartphone,R1-A,9,12179.3,0,244,344,18.05,15.6,179.69,109613.7,76729.59,32884.11,0,0,0,0,0,,0,Jestha,Saturday,17,2,2024,7,0,0
2024-09-04,11,1075,Television,R4-D,1,138625.76,20,116,2,22.73,12.6,162.71,110900.61,97038.03,13862.58,0,0,0,0,0,,0,Poush,Wednesday,4,9,2024,36,1,0
2024-10-04,5,1026,Smartwatch,R1-B,4,129181.86,5,195,399,5.38,27.8,190.15,490891.07,361709.21,129181.86,0,0,0,0,0,,0,Magh,Friday,4,10,2024,40,1,0
2024-12-21,17,1045,Headphone,R3-C,6,136942.89,10,275,157,20.05,5.1,167.47,739491.61,575160.14,164331.47,0,0,0,0,0,,0,Chaitra,Saturday,21,12,2024,51,0,0
2024-04-07,7,1033,Laptop,R2-B,8,43818.09,5,141,367,7.03,8.5,176.83,333017.48,245381.3,87636.18,0,0,0,0,0,,0,Shrawan,Sunday,7,4,2024,14,1,0
2024-01-25,15,1032,Smartwatch,R1-B,6,159548.29,20,339,426,19.21,8.0,191.47,765831.79,670102.82,95728.97,0,0,0,0,0,,0,Baisakh,Thursday,25,1,2024,4,0,0
2024-10-10,15,1091,Smartwatch,R1-B,6,96875.31,15,338,3,9.79,14.5,168.39,494064.08,406876.3,87187.78,1,0,0,0,0,Dashain,1,Magh,Thursday,10,10,2024,41,0,1
2024-10-27,14,1094,Smartwatch,R1-B,4,108197.86,10,327,106,4.99,12.0,191.53,389512.3,302954.01,86558.29,0,0,0,0,0,,0,Magh,Sunday,27,10,2024,43,0,0
2024-03-08,13,1095,Television,R4-D,9,110074.34,5,374,295,8.04,11.8,164.41,941135.61,693468.34,247667.27,0,0,0,0,0,,0,Ashadh,Friday,8,3,2024,10,0,0
2024-01-07,11,1049,Laptop,R2-B,7,58787.67,10,180,271,5.76,16.1,192.15,370362.32,288059.58,82302.74,0,0,0,0,0,,0,Baisakh,Sunday,7,1,2024,1,1,0
2024-10-31,13,1019,Headphone,R3-C,6,51526.55,0,307,231,35.37,11.4,169.35,309159.3,216411.51,92747.79,0,0,0,0,0,,0,Magh,Thursday,31,10,2024,44,0,0
2024-05-16,9,1039,Laptop,R2-B,1,2943.69,10,33,360,1.53,8.2,169.98,2649.32,2060.58,588.74,0,0,0,0,0,,0,Bhadra,Thursday,16,5,2024,20,0,0
2024-06-12,10,1098,Smartphone,R1-A,2,80528.85,5,270,237,24.01,22.5,177.12,153004.82,112740.39,40264.43,0,0,0,0,0,,0,Ashwin,Wednesday,12,6,2024,24,0,0
2024-03-23,4,1094,Headphone,R3-C,6,98050.39,0,364,71,33.74,33.6,168.88,588302.34,411811.64,176490.7,0,0,0,0,0,,0,Ashadh,Saturday,23,3,2024,12,0,0
2024-05-17,17,1057,Laptop,R2-B,1,149075.14,0,205,87,24.89,23.2,173.0,149075.14,104352.6,44722.54,0,0,0,0,0,,0,Bhadra,Friday,17,5,2024,20,0,0
2024-03-13,14,1030,Headphone,R3-C,5,15192.14,0,108,15,5.52,27.7,175.05,75960.7,53172.49,22788.21,0,0,0,0,0,,0,Ashadh,Wednesday,13,3,2024,11,0,0
2024-08-24,18,1037,Smartphone,R1-A,1,184949.9,15,499,373,18.84,34.2,174.64,157207.41,129464.93,27742.48,0,0,0,0,0,,0,Mangsir,Saturday,24,8,2024,34,0,0
2024-02-15,11,1085,Router,R3-A,3,54263.78,15,385,90,15.86,9.6,193.44,138372.64,113953.94,24418.7,0,0,0,0,0,,0,Jestha,Thursday,15,2,2024,7,0,0
2024-04-15,16,1044,Headphone,R3-C,7,74610.7,0,342,449,0.36,18.8,166.27,522274.9,365592.43,156682.47,0,0,0,0,0,,0,Shrawan,Monday,15,4,2024,16,0,0
2024-10-14,1,1040,Router,R3-A,5,11575.77,5,110,438,27.99,22.5,166.38,54984.91,40515.2,14469.71,0,0,0,0,0,,0,Magh,Monday,14,10,2024,42,0,0
2024-09-18,7,1008,Smartwatch,R1-B,1,131321.01,0,361,19,7.93,14.7,188.52,131321.01,91924.71,39396.3,0,0,0,0,0,,0,Poush,Wednesday,18,9,2024,38,0,0
2024-06-24,10,1008,Television,R4-D,1,142366.71,0,438,434,2.85,23.4,170.68,142366.71,99656.7,42710.01,0,0,0,0,0,,0,Ashwin,Monday,24,6,2024,26,0,0
2024-06-14,9,1062,Smartphone,R1-A,8,185900.66,10,452,211,23.04,23.7,157.93,1338484.75,1041043.7,297441.05,0,0,0,0,0,,0,Ashwin,Friday,14,6,2024,24,0,0
2024-05-24,3,1078,Headphone,R3-C,9,68692.14,10,129,83,13.34,30.3,174.25,556406.33,432760.48,123645.85,0,0,0,0,0,,0,Bhadra,Friday,24,5,2024,21,0,0
2024-11-25,14,1076,Smartphone,R1-A,7,52959.01,10,330,338,21.72,30.0,177.01,333641.76,259499.15,74142.61,0,0,0,0,0,,0,Falgun,Monday,25,11,2024,48,0,0
2024-10-09,15,1021,Smartwatch,R1-B,3,145765.13,20,456,440,14.41,9.3,179.71,349836.31,306106.77,43729.54,0,0,0,0,0,,0,Magh,Wednesday,9,10,2024,41,0,0
2024-02-23,2,1015,Router,R3-A,6,141946.58,10,386,125,13.88,10.1,164.4,766511.53,596175.64,170335.89,0,0,0,0,0,,0,Jestha,Friday,23,2,2024,8,0,0
2024-06-26,14,1031,Television,R4-D,3,187550.56,10,212,50,49.67,11.7,193.93,506386.51,393856.18,112530.33,0,0,0,0,0,,0,Ashwin,Wednesday,26,6,2024,26,0,0
2024-08-31,16,1065,Smartphone,R1-A,4,42653.09,5,99,17,28.96,12.8,184.48,162081.74,119428.65,42653.09,0,0,0,0,0,,0,Mangsir,Saturday,31,8,2024,35,0,0
2024-12-06,7,1089,Router,R3-A,4,141647.94,15,204,460,20.66,21.9,183.81,481603.0,396614.23,84988.77,0,0,0,0,0,,0,Chaitra,Friday,6,12,2024,49,1,0
2024-05-06,4,1013,Smartwatch,R1-B,3,15239.98,15,186,336,36.32,14.8,189.91,38861.95,32003.96,6857.99,0,0,0,0,0,,0,Bhadra,Monday,6,5,2024,19,1,0
2024-09-27,18,1037,Smartwatch,R1-B,6,97112.89,15,124,442,10.79,33.6,156.05,495275.74,407874.14,87401.6,0,0,0,0,0,,0,Poush,Friday,27,9,2024,39,0,0
2024-05-11,5,1097,Smartwatch,R1-B,5,25639.37,20,342,352,7.36,8.5,179.53,102557.48,89737.79,12819.69,0,0,0,0,0,,0,Bhadra,Saturday,11,5,2024,19,0,0
2024-04-02,6,1007,Router,R3-A,9,131322.91,0,41,116,3.77,12.4,187.71,1181906.19,827334.33,354571.86,0,0,0,0,0,,0,Shrawan,Tuesday,2,4,2024,14,1,0
2024-03-13,7,1099,Headphone,R3-C,9,121090.42,10,377,123,0.35,31.0,156.37,980832.4,762869.65,217962.75,0,0,0,0,0,,0,Ashadh,Wednesday,13,3,2024,11,0,0
2024-09-04,15,1020,Laptop,R2-B,3,11668.92,5,443,27,14.26,22.5,185.25,33256.42,24504.73,8751.69,0,0,0,0,0,,0,Poush,Wednesday,4,9,2024,36,1,0
2024-12-13,1,1055,Smartphone,R1-A,9,65284.33,20,224,452,0.83,21.4,194.59,470047.18,411291.28,58755.9,0,0,0,0,0,,0,Chaitra,Friday,13,12,2024,50,0,0
2024-09-29,4,1045,Laptop,R2-B,3,80216.66,15,451,411,26.2,22.8,178.74,204552.48,168454.99,36097.49,0,0,0,0,0,,0,Poush,Sunday,29,9,2024,39,0,0
2024-02-12,1,1042,Smartwatch,R1-B,4,51115.93,20,317,344,1.45,12.6,171.99,163570.98,143124.6,20446.38,0,0,0,0,0,,0,Jestha,Monday,12,2,2024,7,0,0
2024-02-10,11,1091,Laptop,R2-B,1,9656.67,5,288,467,3.05,27.8,173.14,9173.84,6759.67,2414.17,0,0,0,0,1,Lhosar,1,Jestha,Saturday,10,2,2024,6,0,1
2024-06-18,18,1045,Router,R3-A,5,65126.74,20,252,468,1.54,19.9,182.18,260506.96,227943.59,32563.37,0,0,0,0,0,,0,Ashwin,Tuesday,18,6,2024,25,0,0
2024-07-30,14,1047,Smartwatch,R1-B,9,158939.73,15,295,140,38.66,6.3,177.8,1215888.93,1001320.3,214568.63,0,0,0,0,0,,0,Kartik,Tuesday,30,7,2024,31,0,0
2024-06-16,11,1069,Smartwatch,R1-B,2,73301.6,0,79,5,9.01,10.3,186.5,146603.2,102622.24,43980.96,0,0,0,0,0,,0,Ashwin,Sunday,16,6,2024,24,0,0
2024-02-08,10,1083,Television,R4-D,4,66027.21,15,80,156,40.29,29.5,171.87,224492.51,184876.19,39616.32,0,0,0,0,0,,0,Jestha,Thursday,8,2,2024,6,0,0
2024-09-01,17,1030,Television,R4-D,2,188467.12,15,120,105,22.45,15.4,171.69,320394.1,263853.97,56540.13,0,0,0,0,0,,0,Poush,Sunday,1,9,2024,35,1,0
2024-05-30,4,1032,Router,R3-A,8,10242.88,15,167,118,22.53,28.2,184.84,69651.58,57360.13,12291.45,0,0,0,0,0,,0,Bhadra,Thursday,30,5,2024,22,0,0
2024-04-20,15,1043,Router,R3-A,9,153923.06,20,46,136,9.28,24.9,180.82,1108246.03,969715.28,138530.75,0,0,0,0,0,,0,Shrawan,Saturday,20,4,2024,16,0,0
2024-02-16,16,1070,Laptop,R2-B,3,97652.53,5,313,28,3.05,14.0,186.12,278309.71,205070.31,73239.4,0,0,0,0,0,,0,Jestha,Friday,16,2,2024,7,0,0
2024-03-03,13,1007,Smartphone,R1-A,9,189003.58,15,425,165,21.51,8.8,190.49,1445877.39,1190722.55,255154.84,0,0,0,0,0,,0,Ashadh,Sunday,3,3,2024,9,1,0
2024-08-12,9,1072,Laptop,R2-B,6,79907.21,20,335,64,11.8,29.2,165.54,383554.61,335610.28,47944.33,0,0,0,0,0,,0,Mangsir,Monday,12,8,2024,33,0,0
2024-12-31,11,1001,Router,R3-A,6,142192.38,5,44,55,50.49,24.3,167.6,810496.57,597208.0,213288.57,0,0,0,0,0,,0,Chaitra,Tuesday,31,12,2024,1,0,0
2024-03-09,11,1016,Smartphone,R1-A,7,15847.2,0,489,285,13.81,14.0,176.08,110930.4,77651.28,33279.12,0,0,0,0,0,,0,Ashadh,Saturday,9,3,2024,10,0,0
2024-10-25,6,1051,Laptop,R2-B,5,185896.94,15,469,369,4.08,20.7,192.22,790062.0,650639.29,139422.71,0,0,0,0,0,,0,Magh,Friday,25,10,2024,43,0,0
2024-10-16,1,1044,Headphone,R3-C,6,70219.45,10,333,95,7.97,23.4,188.39,379185.03,294921.69,84263.34,0,0,0,0,0,,0,Magh,Wednesday,16,10,2024,42,0,0
2024-10-22,6,1036,Headphone,R3-C,1,105752.91,20,425,376,16.79,5.1,173.74,84602.33,74027.04,10575.29,0,0,0,0,0,,0,Magh,Tuesday,22,10,2024,43,0,0
2024-07-21,13,1041,Smartphone,R1-A,3,29419.36,0,68,442,36.25,25.1,177.92,88258.08,61780.66,26477.42,0,0,0,0,0,,0,Kartik,Sunday,21,7,2024,29,0,0
2024-03-01,5,1043,Television,R4-D,9,189220.46,0,383,214,2.39,24.7,183.49,1702984.14,1192088.9,510895.24,0,0,0,0,0,,0,Ashadh,Friday,1,3,2024,9,1,0
2024-11-13,15,1080,Smartphone,R1-A,5,135248.14,0,428,230,8.7,7.5,175.91,676240.7,473368.49,202872.21,0,0,0,0,0,,0,Falgun,Wednesday,13,11,2024,46,0,0
2024-11-09,18,1037,Laptop,R2-B,5,12681.6,20,377,57,5.1,28.6,158.94,50726.4,44385.6,6340.8,0,0,0,0,0,,0,Falgun,Saturday,9,11,2024,45,0,0
2024-06-09,14,1098,Smartwatch,R1-B,8,32730.94,5,409,393,4.11,29.8,169.11,248755.14,183293.26,65461.88,0,0,0,0,0,,0,Ashwin,Sunday,9,6,2024,23,0,0
2024-11-26,15,1093,Headphone,R3-C,2,81167.13,10,384,491,8.92,13.7,156.9,146100.83,113633.98,32466.85,0,0,0,0,0,,0,Falgun,Tuesday,26,11,2024,48,0,0
2024-01-16,5,1005,Smartwatch,R1-B,7,44920.66,5,380,404,35.61,9.9,181.79,298722.39,220111.23,78611.16,0,0,0,0,0,,0,Baisakh,Tuesday,16,1,2024,3,0,0
2024-12-03,4,1067,Headphone,R3-C,9,62315.86,15,216,183,8.04,25.6,168.48,476716.33,392589.92,84126.41,0,0,0,0,0,,0,Chaitra,Tuesday,3,12,2024,49,1,0
2024-04-03,2,1050,Laptop,R2-B,7,199503.25,10,370,281,12.37,8.7,184.53,1256870.48,977565.92,279304.56,0,0,0,0,0,,0,Shrawan,Wednesday,3,4,2024,14,1,0
2024-10-30,7,1034,Headphone,R3-C,5,132412.44,5,445,270,13.05,30.7,172.19,628959.09,463443.54,165515.55,0,0,0,0,0,,0,Magh,Wednesday,30,10,2024,44,0,0
2024-05-17,10,1057,Smartphone,R1-A,6,184599.09,15,75,208,4.8,19.4,156.82,941455.36,775316.18,166139.18,0,0,0,0,0,,0,Bhadra,Friday,17,5,2024,20,0,0
2024-12-03,16,1056,Smartwatch,R1-B,4,88288.08,10,271,162,13.61,32.3,170.18,317837.09,247206.62,70630.47,0,0,0,0,0,,0,Chaitra,Tuesday,3,12,2024,49,1,0
2024-02-07,10,1072,Router,R3-A,7,142635.89,20,279,88,12.73,24.3,163.75,798760.98,698915.86,99845.12,0,0,0,0,0,,0,Jestha,Wednesday,7,2,2024,6,1,0
2024-05-06,18,1005,Smartwatch,R1-B,1,93018.68,15,242,270,13.29,13.6,163.57,79065.88,65113.08,13952.8,0,0,0,0,0,,0,Bhadra,Monday,6,5,2024,19,1,0
2024-10-01,17,1012,Laptop,R2-B,4,66988.46,5,166,96,3.8,19.0,170.1,254556.15,187567.69,66988.46,0,0,0,0,0,,0,Magh,Tuesday,1,10,2024,40,1,0
2024-06-12,13,1058,Router,R3-A,3,104796.28,10,115,74,4.7,20.9,194.13,282949.96,220072.19,62877.77,0,0,0,0,0,,0,Ashwin,Wednesday,12,6,2024,24,0,0
2024-11-14,1,1085,Smartwatch,R1-B,4,86607.59,15,163,87,15.98,29.5,193.4,294465.81,242501.25,51964.56,0,0,0,0,0,,0,Falgun,Thursday,14,11,2024,46,0,0
2024-03-17,1,1091,Laptop,R2-B,1,196147.05,15,27,5,6.18,30.9,187.14,166724.99,137302.94,29422.05,0,0,0,0,0,,0,Ashadh,Sunday,17,3,2024,11,0,0
2024-06-22,15,1029,Television,R4-D,2,100240.95,20,269,155,4.45,25.5,164.82,160385.52,140337.33,20048.19,0,0,0,0,0,,0,Ashwin,Saturday,22,6,2024,25,0,0
2024-12-23,1,1099,Smartphone,R1-A,9,162600.4,15,494,62,45.47,13.8,185.56,1243893.06,1024382.52,219510.54,0,0,0,0,0,,0,Chaitra,Monday,23,12,2024,52,0,0
2024-11-16,6,1001,Headphone,R3-C,7,134030.25,10,322,28,11.49,20.9,155.61,844390.58,656748.22,187642.36,0,0,0,0,0,,0,Falgun,Saturday,16,11,2024,46,0,0
2024-03-31,13,1057,Headphone,R3-C,6,96966.19,0,128,303,25.01,8.9,157.25,581797.14,407258.0,174539.14,0,0,0,0,0,,0,Ashadh,Sunday,31,3,2024,13,0,0
2024-08-25,1,1035,Headphone,R3-C,2,95881.71,10,318,190,14.47,11.9,188.43,172587.08,134234.39,38352.69,0,0,0,0,0,,0,Mangsir,Sunday,25,8,2024,34,0,0
2024-09-20,5,1071,Television,R4-D,1,69694.24,10,111,441,25.66,14.1,177.57,62724.82,48785.97,13938.85,0,0,0,0,0,,0,Poush,Friday,20,9,2024,38,0,0
2024-06-27,9,1044,Smartphone,R1-A,2,23182.4,20,34,404,11.02,7.2,169.93,37091.84,32455.36,4636.48,0,0,0,0,0,,0,Ashwin,Thursday,27,6,2024,26,0,0
2024-07-27,17,1008,Smartwatch,R1-B,7,152770.93,20,440,203,32.65,31.5,184.62,855517.21,748577.56,106939.65,0,0,0,0,0,,0,Kartik,Saturday,27,7,2024,30,0,0
2024-03-13,16,1064,Smartwatch,R1-B,2,183782.77,15,189,277,2.85,8.7,159.57,312430.71,257295.88,55134.83,0,0,0,0,0,,0,Ashadh,Wednesday,13,3,2024,11,0,0
2024-04-16,8,1076,Smartphone,R1-A,3,45155.06,20,486,26,20.41,25.9,166.47,108372.14,94825.63,13546.51,0,0,0,0,0,,0,Shrawan,Tuesday,16,4,2024,16,0,0
2024-12-10,17,1049,Router,R3-A,8,185283.35,15,171,84,1.43,20.2,184.1,1259926.78,1037586.76,222340.02,0,0,0,0,0,,0,Chaitra,Tuesday,10,12,2024,50,0,0
2024-10-21,15,1078,Smartphone,R1-A,7,47996.24,0,409,334,2.05,30.0,163.29,335973.68,235181.58,100792.1,0,0,0,0,0,,0,Magh,Monday,21,10,2024,43,0,0
2024-10-10,1,1031,Headphone,R3-C,9,106955.66,5,494,440,44.51,27.2,179.03,914470.89,673820.66,240650.23,1,0,0,0,0,Dashain,1,Magh,Thursday,10,10,2024,41,0,1
2024-12-18,12,1097,Smartwatch,R1-B,4,70037.16,20,359,209,9.55,27.8,172.91,224118.91,196104.05,28014.86,0,0,0,0,0,,0,Chaitra,Wednesday,18,12,2024,51,0,0
2024-06-30,5,1042,Smartphone,R1-A,7,24672.74,20,224,137,23.51,17.6,163.09,138167.34,120896.43,17270.91,0,0,0,0,0,,0,Ashwin,Sunday,30,6,2024,26,0,0
2024-02-06,6,1094,Smartwatch,R1-B,1,12462.0,0,392,277,14.62,30.0,190.54,12462.0,8723.4,3738.6,0,0,0,0,0,,0,Jestha,Tuesday,6,2,2024,6,1,0
2024-05-16,1,1077,Smartphone,R1-A,2,74338.61,20,133,171,28.0,7.8,172.42,118941.78,104074.05,14867.73,0,0,0,0,0,,0,Bhadra,Thursday,16,5,2024,20,0,0
2024-12-03,1,1053,Laptop,R2-B,7,11374.09,0,301,339,3.6,18.3,178.95,79618.63,55733.04,23885.59,0,0,0,0,0,,0,Chaitra,Tuesday,3,12,2024,49,1,0
2024-02-25,10,1046,Headphone,R3-C,2,22632.87,15,165,338,14.77,34.8,165.12,38475.88,31686.02,6789.86,0,0,0,0,0,,0,Jestha,Sunday,25,2,2024,8,0,0
2024-07-05,10,1013,Smartphone,R1-A,6,30174.92,20,202,155,7.85,33.4,168.87,144839.62,126734.66,18104.96,0,0,0,0,0,,0,Kartik,Friday,5,7,2024,27,1,0
2024-12-06,3,1047,Television,R4-D,9,2379.31,20,337,228,6.88,7.5,156.96,17131.03,14989.65,2141.38,0,0,0,0,0,,0,Chaitra,Friday,6,12,2024,49,1,0
2024-09-14,17,1054,Smartphone,R1-A,5,32343.94,15,62,305,8.38,22.2,174.33,137461.74,113203.79,24257.95,0,0,0,0,0,,0,Poush,Saturday,14,9,2024,37,0,0
2024-02-27,19,1028,Laptop,R2-B,7,116301.18,20,179,178,23.27,14.5,168.79,651286.61,569875.78,81410.83,0,0,0,0,0,,0,Jestha,Tuesday,27,2,2024,9,0,0
2024-12-28,11,1046,Television,R4-D,1,164265.58,10,344,246,4.87,26.9,168.18,147839.02,114985.91,32853.11,0,0,0,0,0,,0,Chaitra,Saturday,28,12,2024,52,0,0
2024-05-02,18,1062,Television,R4-D,8,40299.13,0,107,491,10.34,27.1,190.6,322393.04,225675.13,96717.91,0,0,0,0,0,,0,Bhadra,Thursday,2,5,2024,18,1,0
